time,logger,level,message,exception
2012-05-31 11:55:59.3148,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on agent/test3 result in index Temp/AgentRecords gave document: 	__document_id IS: agent/test3
",
2012-05-31 11:55:59.3148,Raven.Database.Server.HttpServer,Debug,"	PUT agent/test3
",
2012-05-31 11:55:59.3148,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/AgentRecords,
2012-05-31 11:55:59.3608,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 8 because: WORK BY IndexingExecuter,
2012-05-31 11:55:59.3608,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2012-05-31 11:55:59.3608,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work",
2012-05-31 11:56:09.7069,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/AgentRecords for all documents,
2012-05-31 11:56:09.7069,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/devpc12' was found,
2012-05-31 11:56:09.7069,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test1' was found,
2012-05-31 11:56:09.7069,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'agent/test3' was found,
2012-05-31 11:56:09.7069,Raven.Database.Server.HttpServer,Debug,Request #  77: GET     -    43 ms - <default>  - 200 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 11:56:09.7189,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 43 ms
	Index: Temp/AgentRecords
	Results: 3 returned out of 3 total.
",
2012-05-31 11:56:10.4930,Raven.Database.Server.HttpServer,Debug,Request #  78: GET     -    45 ms - <default>  - 200 - /stats?noCache=-828255107,
2012-05-31 11:56:13.4092,Raven.Database.Server.HttpServer,Debug,Request #  79: GET     -     5 ms - <default>  - 304 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 11:56:13.4092,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 5 ms
",
2012-05-31 11:56:26.4996,Raven.Database.Server.HttpServer,Debug,Request #  80: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/AgentRecords?query=&start=0&pageSize=128&aggregation=None,
2012-05-31 11:56:26.4996,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-05-31 11:56:55.4054,Raven.Database.Server.HttpServer,Debug,Request #  81: GET     -   117 ms - <default>  - 200 - /stats?noCache=332004743,
2012-05-31 11:57:01.3820,Raven.Database.Server.HttpServer,Debug,Request #  82: GET     -    32 ms - <default>  - 200 - /stats?noCache=1488016188,
2012-05-31 11:57:12.5572,Raven.Database.Server.HttpServer,Debug,Request #  83: GET     -    32 ms - <default>  - 200 - /stats?noCache=-221321668,
2012-05-31 11:59:44.3423,Raven.Database.Server.HttpServer,Debug,Request #  84: GET     -    36 ms - <default>  - 200 - /stats?noCache=-772203815,
2012-05-31 12:00:02.7502,Raven.Database.Server.HttpServer,Debug,Request #  85: GET     -    86 ms - <default>  - 200 - /stats?noCache=688038528,
2012-05-31 12:00:07.8347,Raven.Database.Server.HttpServer,Debug,Request #  86: GET     -    33 ms - <default>  - 200 - /stats?noCache=650043724,
2012-05-31 12:00:13.4482,Raven.Database.Server.HttpServer,Debug,Request #  87: GET     -    37 ms - <default>  - 200 - /stats?noCache=149504634,
2012-05-31 12:00:19.0878,Raven.Database.Server.HttpServer,Debug,Request #  88: GET     -    38 ms - <default>  - 200 - /stats?noCache=-1725953099,
2012-05-31 12:01:44.5194,Raven.Database.Server.HttpServer,Debug,Request #  89: GET     -    26 ms - <default>  - 200 - /stats?noCache=-1002101579,
2012-05-31 12:02:17.1196,Raven.Database.Server.HttpServer,Debug,Request #  90: GET     -    40 ms - <default>  - 200 - /stats?noCache=1761647402,
2012-05-31 12:02:29.1208,Raven.Database.Server.HttpServer,Debug,Request #  91: GET     -    35 ms - <default>  - 200 - /stats?noCache=-182657650,
2012-05-31 12:02:41.3260,Raven.Database.Server.HttpServer,Debug,Request #  92: GET     -    32 ms - <default>  - 200 - /stats?noCache=-1690086629,
2012-05-31 12:03:26.9466,Raven.Database.Server.HttpServer,Debug,Request #  93: GET     -    38 ms - <default>  - 200 - /stats?noCache=-135782850,
2012-05-31 12:03:33.0812,Raven.Database.Server.HttpServer,Debug,Request #  94: GET     -    39 ms - <default>  - 200 - /stats?noCache=-748268821,
2012-05-31 12:03:39.2498,Raven.Database.Server.HttpServer,Debug,Request #  95: GET     -    78 ms - <default>  - 200 - /stats?noCache=226449567,
2012-05-31 12:03:45.2524,Raven.Database.Server.HttpServer,Debug,Request #  96: GET     -    36 ms - <default>  - 200 - /stats?noCache=-952649021,
2012-05-31 12:03:51.3080,Raven.Database.Server.HttpServer,Debug,Request #  97: GET     -    39 ms - <default>  - 200 - /stats?noCache=1825909293,
2012-05-31 12:03:57.3926,Raven.Database.Server.HttpServer,Debug,Request #  98: GET     -    30 ms - <default>  - 200 - /stats?noCache=-825668601,
2012-05-31 12:04:03.5283,Raven.Database.Server.HttpServer,Debug,Request #  99: GET     -    49 ms - <default>  - 200 - /stats?noCache=-755145053,
2012-05-31 12:04:09.7059,Raven.Database.Server.HttpServer,Debug,Request # 100: GET     -    48 ms - <default>  - 200 - /stats?noCache=-903749261,
2012-05-31 12:04:15.7065,Raven.Database.Server.HttpServer,Debug,Request # 101: GET     -    38 ms - <default>  - 200 - /stats?noCache=-2106498723,
2012-05-31 12:04:21.0510,Raven.Database.Server.HttpServer,Debug,Request # 102: GET     -   101 ms - <default>  - 200 - /stats?noCache=846754054,
2012-05-31 12:04:27.1766,Raven.Database.Server.HttpServer,Debug,Request # 103: GET     -    49 ms - <default>  - 200 - /stats?noCache=1297575914,
2012-05-31 12:04:33.1472,Raven.Database.Server.HttpServer,Debug,Request # 104: GET     -    42 ms - <default>  - 200 - /stats?noCache=1291125657,
2012-05-31 12:04:39.3728,Raven.Database.Server.HttpServer,Debug,Request # 105: GET     -   228 ms - <default>  - 200 - /stats?noCache=-853728625,
2012-05-31 12:04:45.3094,Raven.Database.Server.HttpServer,Debug,Request # 106: GET     -    36 ms - <default>  - 200 - /stats?noCache=2099216401,
2012-05-31 12:04:51.5040,Raven.Database.Server.HttpServer,Debug,Request # 107: GET     -    39 ms - <default>  - 200 - /stats?noCache=1798782621,
2012-05-31 12:04:57.6817,Raven.Database.Server.HttpServer,Debug,Request # 108: GET     -    37 ms - <default>  - 200 - /stats?noCache=-442642335,
2012-05-31 12:06:14.2753,Raven.Database.Server.HttpServer,Debug,Request # 109: GET     -    78 ms - <default>  - 200 - /stats?noCache=-1487837901,
2012-05-31 12:06:20.3039,Raven.Database.Server.HttpServer,Debug,Request # 110: GET     -    38 ms - <default>  - 200 - /stats?noCache=-16620351,
2012-05-31 12:06:37.5116,Raven.Database.Server.HttpServer,Debug,Request # 111: GET     -    69 ms - <default>  - 200 - /stats?noCache=343714478,
2012-05-31 12:07:41.2360,Raven.Database.Server.HttpServer,Debug,Request # 112: GET     -    33 ms - <default>  - 200 - /stats?noCache=551426050,
2012-05-31 12:08:04.5564,Raven.Database.Server.HttpServer,Debug,Request # 113: GET     -    27 ms - <default>  - 200 - /stats?noCache=489065884,
2012-05-31 12:09:41.4060,Raven.Database.Server.HttpServer,Debug,Request # 114: GET     -    48 ms - <default>  - 200 - /stats?noCache=-1655489733,
2012-05-31 12:10:19.6659,Raven.Database.Server.HttpServer,Debug,Request # 115: GET     -   144 ms - <default>  - 200 - /stats?noCache=1247963577,
2012-05-31 12:10:25.4024,Raven.Database.Server.HttpServer,Debug,Request # 116: GET     -    33 ms - <default>  - 200 - /stats?noCache=379241225,
2012-05-31 12:11:34.5433,Raven.Database.Server.HttpServer,Debug,Request # 117: GET     -    76 ms - <default>  - 200 - /stats?noCache=-172236284,
2012-05-31 12:11:58.6728,Raven.Database.Server.HttpServer,Debug,Request # 118: GET     -    40 ms - <default>  - 200 - /stats?noCache=-1575615060,
2012-05-31 12:12:04.7244,Raven.Database.Server.HttpServer,Debug,Request # 119: GET     -    40 ms - <default>  - 200 - /stats?noCache=105929275,
2012-05-31 12:12:16.7756,Raven.Database.Server.HttpServer,Debug,Request # 120: GET     -    28 ms - <default>  - 200 - /stats?noCache=-110671009,
2012-05-31 12:13:09.9159,Raven.Database.Server.HttpServer,Debug,Request # 121: GET     -    37 ms - <default>  - 200 - /stats?noCache=997207176,
2012-05-31 12:13:33.4632,Raven.Database.Server.HttpServer,Debug,Request # 122: GET     -    27 ms - <default>  - 200 - /stats?noCache=1418162521,
2012-05-31 12:13:44.5724,Raven.Database.Server.HttpServer,Debug,Request # 123: GET     -    40 ms - <default>  - 200 - /stats?noCache=-726273669,
2012-05-31 12:13:50.5770,Raven.Database.Server.HttpServer,Debug,Request # 124: GET     -    40 ms - <default>  - 200 - /stats?noCache=336520656,
2012-05-31 12:13:56.6726,Raven.Database.Server.HttpServer,Debug,Request # 125: GET     -    52 ms - <default>  - 200 - /stats?noCache=-906080825,
2012-05-31 12:14:02.6892,Raven.Database.Server.HttpServer,Debug,Request # 126: GET     -    59 ms - <default>  - 200 - /stats?noCache=1681295256,
2012-05-31 12:14:08.6998,Raven.Database.Server.HttpServer,Debug,Request # 127: GET     -    37 ms - <default>  - 200 - /stats?noCache=1198550041,
2012-05-31 12:14:14.7094,Raven.Database.Server.HttpServer,Debug,Request # 128: GET     -    35 ms - <default>  - 200 - /stats?noCache=-1552813197,
2012-05-31 12:14:43.8953,Raven.Database.Server.HttpServer,Debug,Request # 129: GET     -    37 ms - <default>  - 200 - /stats?noCache=1416726099,
2012-05-31 12:15:01.9761,Raven.Database.Server.HttpServer,Debug,Request # 130: GET     -    36 ms - <default>  - 200 - /stats?noCache=785795482,
2012-05-31 12:15:19.0928,Raven.Database.Server.HttpServer,Debug,Request # 131: GET     -    39 ms - <default>  - 200 - /stats?noCache=1214774929,
2012-05-31 12:17:22.8022,Raven.Database.Server.HttpServer,Debug,Request # 132: GET     -    28 ms - <default>  - 200 - /docs?pageSize=0&noCache=-194826028,
2012-05-31 12:18:24.1713,Raven.Database.Server.HttpServer,Debug,Request # 133: GET     -    60 ms - <default>  - 200 - /stats?noCache=-249448380,
2012-05-31 12:18:36.2235,Raven.Database.Server.HttpServer,Debug,Request # 134: GET     -    37 ms - <default>  - 200 - /stats?noCache=-598002874,
2012-05-31 12:19:14.9424,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/AgentRecords,
2012-05-31 12:19:14.9424,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 9 because: DELETE INDEX Temp/AgentRecords,
2012-05-31 12:19:14.9424,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 9, for: IndexingExecuter, will wait for additional work",
2012-05-31 12:19:14.9424,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2012-05-31 12:19:40.6380,Raven.Database.Server.HttpServer,Debug,Request # 135: GET     -    35 ms - <default>  - 200 - /stats?noCache=-376391356,
2012-05-31 12:21:22.2591,Raven.Database.Server.HttpServer,Debug,Request # 136: GET     -    31 ms - <default>  - 200 - /stats?noCache=800360879,
2012-05-31 12:22:50.7930,Raven.Database.Server.HttpServer,Debug,Request # 137: GET     -    35 ms - <default>  - 200 - /stats?noCache=-1279983993,
2012-05-31 12:23:44.0073,Raven.Database.Server.HttpServer,Debug,Request # 138: GET     -    32 ms - <default>  - 200 - /stats?noCache=-143948464,
2012-05-31 12:23:50.0319,Raven.Database.Server.HttpServer,Debug,Request # 139: GET     -    37 ms - <default>  - 200 - /stats?noCache=1512847622,
2012-05-31 12:23:56.1755,Raven.Database.Server.HttpServer,Debug,Request # 140: GET     -    50 ms - <default>  - 200 - /stats?noCache=-99712807,
2012-05-31 12:24:43.6092,Raven.Database.Server.HttpServer,Debug,Request # 141: GET     -    31 ms - <default>  - 200 - /stats?noCache=114653342,
2012-05-31 12:25:20.5629,Raven.Database.Server.HttpServer,Debug,Request # 142: GET     -    97 ms - <default>  - 200 - /stats?noCache=-640162784,
2012-05-31 12:25:25.7005,Raven.Database.Server.HttpServer,Debug,Request # 143: GET     -    34 ms - <default>  - 200 - /stats?noCache=-1121423084,
2012-05-31 12:25:31.7341,Raven.Database.Server.HttpServer,Debug,Request # 144: GET     -    26 ms - <default>  - 200 - /stats?noCache=910094606,
2012-05-31 12:25:38.4957,Raven.Database.Server.HttpServer,Debug,Request # 145: GET     -    29 ms - <default>  - 200 - /stats?noCache=526600010,
2012-05-31 12:26:18.3887,Raven.Database.Server.HttpServer,Debug,Request # 146: GET     -    27 ms - <default>  - 200 - /stats?noCache=1257274799,
2012-05-31 12:27:15.4694,Raven.Database.Server.HttpServer,Debug,Request # 147: GET     -   110 ms - <default>  - 200 - /stats?noCache=-907632802,
2012-05-31 12:27:42.1001,Raven.Database.Server.HttpServer,Debug,Request # 148: GET     -    44 ms - <default>  - 200 - /stats?noCache=1333142752,
2012-05-31 12:27:48.2047,Raven.Database.Server.HttpServer,Debug,Request # 149: GET     -    32 ms - <default>  - 200 - /stats?noCache=-299023508,
2012-05-31 12:28:43.2712,Raven.Database.Server.HttpServer,Debug,Request # 150: GET     -    31 ms - <default>  - 200 - /stats?noCache=1676192968,
2012-05-31 12:28:49.3418,Raven.Database.Server.HttpServer,Debug,Request # 151: GET     -    28 ms - <default>  - 200 - /stats?noCache=-941251073,
2012-05-31 12:29:02.2031,Raven.Database.Server.HttpServer,Debug,Request # 152: GET     -    28 ms - <default>  - 200 - /stats?noCache=1525400429,
2012-05-31 12:29:07.4236,Raven.Database.Server.HttpServer,Debug,Request # 153: GET     -    30 ms - <default>  - 200 - /stats?noCache=-2010462371,
2012-05-31 12:29:19.4948,Raven.Database.Server.HttpServer,Debug,Request # 154: GET     -    27 ms - <default>  - 200 - /stats?noCache=1673443586,
2012-05-31 12:29:43.6532,Raven.Database.Server.HttpServer,Debug,Request # 155: GET     -    35 ms - <default>  - 200 - /stats?noCache=2042205293,
2012-05-31 12:31:44.6784,Raven.Database.Server.HttpServer,Debug,Request # 156: GET     -    31 ms - <default>  - 200 - /stats?noCache=813094367,
2012-05-31 12:34:24.6653,Raven.Database.Server.HttpServer,Debug,Request # 157: GET     -    32 ms - <default>  - 200 - /stats?noCache=-1851400021,
2012-05-31 12:34:35.6784,Raven.Database.Server.HttpServer,Debug,Request # 158: GET     -    28 ms - <default>  - 200 - /stats?noCache=-1155085520,
2012-05-31 12:34:41.0920,Raven.Database.Server.HttpServer,Debug,Request # 159: GET     -    32 ms - <default>  - 200 - /stats?noCache=-136795311,
2012-05-31 12:37:26.7506,Raven.Database.Server.HttpServer,Debug,Request # 160: GET     -    31 ms - <default>  - 200 - /stats?noCache=-234532588,
2012-05-31 12:38:16.4935,Raven.Database.Server.HttpServer,Debug,Request # 161: GET     -    34 ms - <default>  - 200 - /stats?noCache=-1447760387,
2012-05-31 12:38:55.1234,Raven.Database.Server.HttpServer,Debug,Request # 162: GET     -    29 ms - <default>  - 200 - /stats?noCache=280114036,
2012-05-31 12:39:44.9674,Raven.Database.Server.HttpServer,Debug,Request # 163: GET     -    26 ms - <default>  - 200 - /stats?noCache=1446212982,
2012-05-31 12:39:56.1165,Raven.Database.Server.HttpServer,Debug,Request # 164: GET     -    26 ms - <default>  - 200 - /stats?noCache=-2014224518,
2012-05-31 12:40:18.4547,Raven.Database.Server.HttpServer,Debug,Request # 165: GET     -    92 ms - <default>  - 200 - /stats?noCache=1207437479,
2012-05-31 12:40:24.4633,Raven.Database.Server.HttpServer,Debug,Request # 166: GET     -    28 ms - <default>  - 200 - /stats?noCache=-619968111,
2012-05-31 12:40:40.7700,Raven.Database.Server.HttpServer,Debug,Request # 167: GET     -    34 ms - <default>  - 200 - /stats?noCache=-318548741,
2012-05-31 12:42:40.3309,Raven.Database.Server.HttpServer,Debug,Request # 168: GET     -    29 ms - <default>  - 200 - /stats?noCache=2144312200,
2012-05-31 12:42:51.3130,Raven.Database.Server.HttpServer,Debug,Request # 169: GET     -    88 ms - <default>  - 200 - /stats?noCache=-1468447994,
2012-05-31 12:44:58.2977,Raven.Database.Server.HttpServer,Debug,Request # 170: GET     -   161 ms - <default>  - 200 - /stats?noCache=-1915792543,
2012-05-31 12:45:04.2673,Raven.Database.Server.HttpServer,Debug,Request # 171: GET     -   117 ms - <default>  - 200 - /stats?noCache=771703324,
2012-05-31 12:45:09.5448,Raven.Database.Server.HttpServer,Debug,Request # 172: GET     -    98 ms - <default>  - 200 - /stats?noCache=-2088987923,
2012-05-31 12:46:11.0230,Raven.Database.Server.HttpServer,Debug,Request # 173: GET     -    29 ms - <default>  - 200 - /stats?noCache=773232539,
2012-05-31 12:46:55.8605,Raven.Database.Server.HttpServer,Debug,Request # 174: GET     -    34 ms - <default>  - 200 - /stats?noCache=-2037501759,
2012-05-31 12:47:27.9887,Raven.Database.Server.HttpServer,Debug,Request # 175: GET     -    31 ms - <default>  - 200 - /stats?noCache=-1127544786,
2012-05-31 12:48:13.8633,Raven.Database.Server.HttpServer,Debug,Request # 176: GET     -    62 ms - <default>  - 200 - /stats?noCache=-656273333,
2012-05-31 12:48:19.9829,Raven.Database.Server.HttpServer,Debug,Request # 177: GET     -    37 ms - <default>  - 200 - /stats?noCache=-1577143281,
2012-05-31 12:50:19.3108,Raven.Database.Server.HttpServer,Debug,Request # 178: GET     -    33 ms - <default>  - 200 - /stats?noCache=623920475,
